mode	independence	ind_3	ind_3_alt	mode_ind	mode_ind_3	mode_ind_3_alt	income_k	log_income_k	veh_per_driver	n_adults	non_work_mom	non_work_dad	age	female	has_lil_sib	has_big_sib	distance	log_distance	density	log_density	av_car	av_walk	av_bike	alone_avail	with_mom_dad_avail	with_mom_avail	with_dad_avail	with_non_hh_avail	with_sib_avail	with_adult_avail
8	23	20	20	823	820	820	97.60253317249699	4.5809034477184705	1.92	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	2.04	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	23	20	20	923	920	920	97.60253317249699	4.5809034477184705	2.16	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	2.2800000000000002	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	24	20	30	824	820	830	97.60253317249699	4.5809034477184705	2.4	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	2.52	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	2.64	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	24	20	30	824	820	830	97.60253317249699	4.5809034477184705	2.76	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	2.88	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	3	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	3.12	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	3.24	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	3.36	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	3.48	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	3.6	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	23	20	20	823	820	820	97.60253317249699	4.5809034477184705	3.7199999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	3.84	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	3.96	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	4.08	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	4.2	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	4.32	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	10	10	10	910	910	910	97.60253317249699	4.5809034477184705	4.44	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	4.56	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	4.68	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	4.8	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	24	20	30	824	820	830	97.60253317249699	4.5809034477184705	4.92	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	5.04	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	5.16	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	23	20	20	823	820	820	97.60253317249699	4.5809034477184705	5.28	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	5.3999999999999995	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	5.52	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	5.64	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	5.76	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	5.88	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	6	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	6.12	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	6.24	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	21	20	20	821	820	820	97.60253317249699	4.5809034477184705	6.36	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	6.4799999999999995	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	6.6	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	6.72	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	6.84	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	6.96	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	21	20	20	821	820	820	97.60253317249699	4.5809034477184705	7.08	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	7.2	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	7.319999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	7.4399999999999995	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	7.56	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	7.68	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	24	20	30	824	820	830	97.60253317249699	4.5809034477184705	7.8	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	7.92	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	24	20	30	724	720	730	97.60253317249699	4.5809034477184705	8.04	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	8.159999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	8.28	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	8.399999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	8.52	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	8.639999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	8.76	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	10	10	10	910	910	910	97.60253317249699	4.5809034477184705	8.879999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	23	20	20	923	920	920	97.60253317249699	4.5809034477184705	8.999999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	9.12	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	9.239999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	10	10	10	910	910	910	97.60253317249699	4.5809034477184705	9.36	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	9.479999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	10	10	10	910	910	910	97.60253317249699	4.5809034477184705	9.6	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	9.719999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	9.839999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	9.959999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	10.079999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	10	10	10	910	910	910	97.60253317249699	4.5809034477184705	10.2	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	10.319999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	10.44	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	10.559999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	21	20	20	821	820	820	97.60253317249699	4.5809034477184705	10.679999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	10.799999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	10.919999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	11.04	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	11.159999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	11.28	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	24	20	30	724	720	730	97.60253317249699	4.5809034477184705	11.399999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	11.52	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	10	10	10	710	710	710	97.60253317249699	4.5809034477184705	11.639999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	21	20	20	821	820	820	97.60253317249699	4.5809034477184705	11.759999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	21	20	20	821	820	820	97.60253317249699	4.5809034477184705	11.879999999999999	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	11.999999999999998	2.0440289505428226	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.06	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	1.0897868918375553	1.12	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	1.0897868918375553	1.1800000000000002	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.24	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	23	20	20	823	820	820	97.60253317249699	4.5809034477184705	1.0897868918375553	1.3	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	1.36	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	30	30	30	730	730	730	97.60253317249699	4.5809034477184705	1.0897868918375553	1.42	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	1.0897868918375553	1.48	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	24	20	30	724	720	730	97.60253317249699	4.5809034477184705	1.0897868918375553	1.54	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.6	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	1.0897868918375553	1.6600000000000001	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	1.0897868918375553	1.72	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	21	20	20	721	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.78	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.84	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	24	20	30	724	720	730	97.60253317249699	4.5809034477184705	1.0897868918375553	1.9	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	22	20	20	722	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	1.96	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	24	20	30	824	820	830	97.60253317249699	4.5809034477184705	1.0897868918375553	2.02	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	24	20	30	724	720	730	97.60253317249699	4.5809034477184705	1.0897868918375553	2.08	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	24	20	30	924	920	930	97.60253317249699	4.5809034477184705	1.0897868918375553	2.14	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	1.0897868918375553	2.2	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	1.0897868918375553	2.26	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	22	20	20	922	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	2.3200000000000003	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	2.38	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	22	20	20	822	820	820	97.60253317249699	4.5809034477184705	1.0897868918375553	2.44	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	30	30	30	830	830	830	97.60253317249699	4.5809034477184705	1.0897868918375553	2.5	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
8	10	10	10	810	810	810	97.60253317249699	4.5809034477184705	1.0897868918375553	2.56	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	2.62	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	21	20	20	921	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	2.6799999999999997	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
7	23	20	20	723	720	720	97.60253317249699	4.5809034477184705	1.0897868918375553	2.74	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	30	30	30	930	930	930	97.60253317249699	4.5809034477184705	1.0897868918375553	2.8	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
9	23	20	20	923	920	920	97.60253317249699	4.5809034477184705	1.0897868918375553	2.86	0	0	10.158021712907116	0	0	0	1.0988150193003619	0.09423234396642508	2482.9771180796515	7.81721357003262	1	1	1	1	1	1	1	1	1	1
